Product link,Product title,Gender,Sales price,Color,Style code,No of reviews,Star rating,Description
https://www.nike.com/in/t/free-metcon-4-training-shoes-k5B8Jf/CZ0596-003,Nike Free Metcon 4,Unisex,  10 295.00, Football Grey/Blue Whisper/Light Crimson/Medium Soft Pink, CZ0596-003,178,4.5,"The Nike Free Metcon 4 combines flexibility with stability to help you get the most out of your training programme. Updated ""chain-link"" mesh cools and flexes as you speed through agility drills, while support at the midfoot and heel braces you for your heaviest sets in the weight room."
https://www.nike.com/in/t/victori-one-slides-sRBzK2/CN9677-108,Nike Victori One,Unisex,  2 095.00, Sand Drift/Sail/Coconut Milk, CN9677-108,113,4.6,"From the beach to gardening to sitting on the sofa, the Nike Victori One perfects a classic design. Delivering lightweight comfort that's easy to wear, it features new softer, more responsive foam. The contoured grip pattern helps cradle and hold your foot in place."
https://www.nike.com/in/t/air-max-97-se-shoes-pFZ1hk/DZ5348-288,Nike Air Max 97 SE,Men,  16 995.00, Praline/Desert Ochre/Pecan/University Blue, DZ5348-288,0,0,"Push your style full speed ahead with the Nike Air Max 97. Inspired by the streamlined look of bullet trains, this iteration has been given a warm and cosy update thanks to soft suede and highly textured woven fabrics. Full-length Nike Air cushioning lets you ride in first-class comfort."
https://www.nike.com/in/t/dunk-low-shoes-n0FtsK/FD0803-100,Nike Dunk Low,Shoes,  9 695.00, White/Opti Yellow/Sail, FD0803-100,0,0,Love is simple—and this uplifting Valentine's Day take on the Dunk Low keeps it uncomplicated. The silky-smooth leather overlays and richly textured leather underlays add a luxe sensation that's easy to fall for while the super-wearable colours keep you coming back to 'em again and again. And that little yellow heart on the heel? Let's just say first impressions matter and this one's gonna leave a smile.
https://www.nike.com/in/t/air-max-90-futura-shoes-CL8cvW/DM9922-101,Nike Air Max 90 Futura,Unisex,  12 795.00, White/White/White/White, DM9922-101,43,4.5,"The Nike Air Max 90 Futura re-imagines the icon of Air through your eyes—from design to testing to styling. Sawtooth edging around the toe and a partially floating Swoosh deliver skilfully crafted luxury. Plush padding around the ankle is mixed with trusted Air cushioning to bring you first-class comfort. It's playful, comfortable, sporty and whatever else you want it to be."
https://www.nike.com/in/u/custom-huarache-run-by-you-10001375/9883632294,Nike Air Huarache By You,Custom Men,  13 995.00, Multi-Colour/Multi-Colour/Multi-Colour, FD9781-900,Review not available,Star rating not available,"Have you hugged your foot today? Don't stop there. Bring your feel-good vibes to the world with a customisable twist on the ridiculously comfortable icon. Choose soft, supple suede for a throwback vibe, or give it a timeless finish with crisp leather. Select from an array of varsity-inspired colours for a classic look. Then, top it off with a piece of your story on the tongue patch. Whatever you choose, it's gonna feel good and look great. Your personalised Air Huarache—it's bragging rights for your feet. We recommend sizing up one half-size from your usual size for the best fit."
https://www.nike.com/in/t/free-metcon-4-training-shoes-hr4JbW/CT3886-004,Nike Free Metcon 4,Training Shoes,  10 295.00, Anthracite/White/Citron Tint, CT3886-004,108,4.6,"The Nike Free Metcon 4 combines flexibility with stability to help you get the most out of your training programme. Updated ""chain-link"" mesh cools and flexes as you speed through agility drills, while support at the midfoot and heel braces you for your heaviest sets in the weight room."
https://www.nike.com/in/t/air-jordan-1-retro-high-og-shoes-fTHb42/FD2596-700,Air Jordan 1 Retro High OG,Unisex,  16 995.00, Varsity Maize/Sail/Game Royal, FD2596-700,0,0,"Game on! Inspired by MJ's school days, this energetic colourway brings A+ energy to the streets. Bold bursts of Game Royal and Varsity Maize let you join the team in style, while subtly weathered leather ups the vintage appeal. Crafted details, like the woven tongue label, hang tag and Wings logo, add a premium boost to any outfit. And the finishing touch? Nike Air cushioning underfoot lets you keep pace, so nothing holds you back from showing off your legendary look."
https://www.nike.com/in/u/custom-nike-pegasus-39-shield-by-you-10001376/6618182016,Nike Pegasus 39 Shield By You,Custom Women,  15 295.00, Multi-Colour/Multi-Colour/Multi-Colour, DV3901-900,Review not available,Star rating not available,"Keep your toes toasty and your feet bone dry in the workhorse with wings that does all the dirty work to shield your runs from bad weather. It provides water protection and all-terrain tyre-like traction for downpours, first, but with a cosy fleece feel on the inside, thanks to an unbeatable duo of Heathered lining and structured insulation inspired by our AeroLoft technology. Once you lock in your personal design, you can look forward to the shivery morning outings that bite and bark and tame those gloomy evening jaunts."
https://www.nike.com/in/u/custom-nike-internationalist-low-by-you-10000614/3149430486,Nike Internationalist By You,Custom Men,  9 695.00, Multi-Colour/Multi-Colour/Multi-Colour, CW7635-991,Review not available,Star rating not available,"The Nike Internationalist Low By You celebrates a 1980s icon originally designed for serious runners who knew no bounds. Now fashioned for streetwear, this Internationalist lets you choose the materials from a selection of low-key earth tones. Top it off with throwback Nike branding or personal details so you can stand out in your neighbourhood or all over the world."
https://www.nike.com/in/t/infinity-pro-2-golf-shoes-drLGkR/DM8449-106,Nike Infinity Pro 2,Men,  9 695.00, White/Wolf Grey/Picante Red/Black, DM8449-106,1,4,"When you said you wanted a golf shoe that not only looks like a modern running shoe, but also performs like one, we listened. Introducing the Nike Infinity Pro 2. It pairs the incredible comfort and versatility of integrated traction with a sleek, breathable textile upper that's easy to clean. Plus, it has Nike React foam cushioning, so you'll be more than ready to go from the course to the concrete, and everywhere in between."
https://www.nike.com/in/t/victori-one-slide-QTTJHP/CN9675-600,Nike Victori One,Men,  2 095.00, University Red/University Red/Black, CN9675-600,262,4.7,"From the beach to the bleachers, the Nike Victori One perfects a classic, must-have design. Delivering lightweight comfort that's easy to wear, it's updated with softer, more responsive foam. The contoured grip pattern helps cradle and hold your foot in place while the new padded strap feels as good as it looks."
https://www.nike.com/in/launch/r/DQ8337-001,Title not available,Gender not available,Price not available,Color not available,Style code not available,Review not available,Star rating not available,Description not available
https://www.nike.com/in/t/air-pegasus-83-shoes-CdC365/DH8229-101,Nike Air Pegasus 83,Men,  8 195.00, White/Gum Light Brown/Black, DH8229-101,13,4.2,"Travel first class without reservations in the Pegasus 83. With a splash of running history, a dash of retro style and a whole lot of comfort, meet your new go-to shoes. Era-echoing suedes and durable textile keep it easy to wear, while plush padding around the ankle keeps it feeling like your favourite armchair. You don't need a plane to take you places—just lace up and arrive looking fresh."
https://www.nike.com/in/t/jordan-delta-3-low-shoes-3TQMwJ/FB9829-600,Jordan Delta 3 Low,Unisex,  12 795.00, Night Maroon/Mars Stone/Light Sienna/Picante Red, FB9829-600,0,0,"From the courts to the streets and around the globe, you're set to shine in these kicks. Synthetic leathers and textile materials are paired with a seamless interior. The result? Classic low-top looks and the premium comfort you expect from Jordan Brand."
https://www.nike.com/in/t/nikecourt-air-zoom-nxt-hard-court-tennis-shoes-XQQ18H/DV3276-100,NikeCourt Air Zoom NXT,Men,  12 795.00, White/Picante Red/Fuchsia Dream/Black, DV3276-100,0,0,"Get the most out of every step in the NikeCourt Air Zoom NXT. Using insights from our top athletes, we added a large Zoom Air unit for extra bounce and spring when you push off to serve. After removing as much weight as we could without sacrificing durability, we also made sure this incredibly lightweight design was extremely comfortable. Thanks to a plush collar and a more linear, angular-shaped mesh and finish, you get the cushioned feel you love so you can focus on playing at your best."
https://www.nike.com/in/t/air-force-1-07-mid-shoe-97zFXS/DD9625-101,Nike Air Force 1 '07 Mid,Unisex,  9 695.00, White/Black/Sand Drift, DD9625-101,2,5,"The Air Force 1 '07 Mid is everything you love best: crisp overlays, bold accents and the perfect amount of flash to let you shine.The padded, mid-height collar with classic hook-and-loop closure mixes style versatility with heritage b-ball comfort while perforations on the toe keep you cool."
https://www.nike.com/in/t/victori-one-next-nature-slides-w9tzLL/DM8598-002,Nike Victori One Next Nature,Men,  2 995.00, Black/Black/Phantom, DM8598-002,1,5,"From the beach to the bleachers, the Nike Victori One Next Nature is a must-have slide for sunny days. Lightweight and easy to wear (or pack for your holiday), its soft, responsive foam makes lounging easy. Now made from at least 20% recycled materials by weight."
https://www.nike.com/in/t/structure-24-road-running-shoes-CL3HBV/DA8570-106,Nike Structure 24,Unisex,  10 295.00, White/Black/Wheat Gold, DA8570-106,46,4.4,"The Nike Structure 24 has you ready to hit the road. We tested hundreds of runners to design the crash pad under your heel that creates a cushioned, smooth transition from heel to toe. Those insights also created an airy upper with breathability right where you need it."
https://www.nike.com/in/u/custom-nike-air-force-1-high-by-you-shoes-10001369/3028915298,Nike Air Force 1 High By You,Unisex,  13 295.00, Multi-Colour/Multi-Colour/Multi-Colour, DZ3621-900,Review not available,Star rating not available,"Let your design shine in satin, keep it classic in canvas and get luxe with leather. No matter what you choose, these AF-1s are all about you. 12 classic colour choices and an additional Gum option for the sole mean your shoe is destined to be one of a kind, just like you."
https://www.nike.com/in/t/sb-ishod-wair-skate-shoes-ztVfc6/DZ5648-001,Nike SB Ishod Wair Premium,Skate Shoes,  9 695.00, Black/Black/Black/Black, DZ5648-001,1,4,"When it came time to build his signature shoe, Ishod Wair was all in from start to finish. Infused with elements taken from the iconic hoops shoes of the '90s, (did you know that basketball was Ishod's 1st love?) and built with all the durability you need to skate hard—seriously, check out that new cupsole—the Nike SB Ishod Wair walks the line between original style and modern skate innovation."
https://www.nike.com/in/t/air-jordan-1-zoom-cmft-2-valentines-day-shoes-pcNKwH/DV1304-106,Air Jordan 1 Zoom CMFT 2 'Valentines Day',Unisex,  13 995.00, Summit White/Phantom/Gym Red, DV1304-106,0,0,"Any time, anywhere, spread the love with some new Js this Valentines Day. From words of affirmation ('Damn, those look good!') to feelings of pure on-foot bliss (check out the lush velvet accents and springy Nike Zoom Air cushioning), these kicks know all the ways to make your heart go pitter-patter. The recessed Swoosh and updated collar bring a sweet look and feel to the classic design, and the richly textured leather is more decadent than a box of chocolates. Love yourself first—that's all we're saying."
https://www.nike.com/in/t/burrow-slipper-BrXPT1/DC1458-001,Nike Burrow,Unisex,  3 995.00, Black/White, DC1458-001,21,4.9,"There's nothing like cosying up to a campfire.Nothing like adventure.But also, there's nothing like the comfort of home.The Nike Burrow lets you bridge worlds.Slip them on and get lounging or step out of the tent and enjoy the fresh mountain air.Its fleece-like lining helps keep you warm.The marshmallow soft foam midsole/outsole with grippy traction pattern adds spring to your step."
